year,province,area_name,working_address,city,district,department_code,position_code,department_system,department,sub_department,position_name,major_requirement,degree_requirement,employ_count,employ_count_desc,interview_ratio,remark,competition_ratio,system_ratio,department_ratio,enrollment_count
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802165,02,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县牙叉镇人民政府,科员2,研究生：土木工程（0814）。本科：土木类（0810）。专科：土木建筑大类（54）。,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802165,03,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县牙叉镇人民政府,武装部科员（专武干部）,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802166,01,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县七坊镇人民政府,科员1,不限,大专及以上,2,2,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802166,02,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县七坊镇人民政府,科员2（定向）,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802166,03,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县七坊镇人民政府,科员3,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802167,01,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县邦溪镇人民政府,科员1,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802167,02,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县邦溪镇人民政府,科员2（定向）,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802167,03,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县邦溪镇人民政府,科员3,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802168,01,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县青松乡人民政府,科员1,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802168,02,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县青松乡人民政府,科员2,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802169,01,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县金波乡人民政府,科员1（定向）,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802169,02,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县金波乡人民政府,科员2,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802170,01,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县阜龙乡人民政府,科员,不限,大专及以上,2,2,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802171,01,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县元门乡人民政府,科员1,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802171,02,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县元门乡人民政府,科员2（定向）,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802172,01,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县细水乡人民政府,科员1,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802172,02,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县细水乡人民政府,科员2（定向）,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802173,01,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县南开乡人民政府,科员1,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802173,02,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县南开乡人民政府,科员2,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802174,01,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县司法局,南开司法所科员,研究生：法学（0301）。本科：法学类（0301）。专科：法律实务类（6805）、法律执行类（6806）、司法技术类（6807）。,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802174,02,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县司法局,青松司法所科员,研究生：法学（0301）。本科：法学类（0301）。专科：法律实务类（6805）、法律执行类（6806）、司法技术类（6807）。,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802174,03,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县司法局,打安司法所科员,研究生：法学（0301）。本科：法学类（0301）。专科：法律实务类（6805）、法律执行类（6806）、司法技术类（6807）。,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,白沙黎族自治县,,白沙黎族自治县,,2802174,04,党委组织部,中共白沙黎族自治县委组织部,白沙黎族自治县司法局,七坊司法所科员,研究生：法学（0301）。本科：法学类（0301）。专科：法律实务类（6805）、法律执行类（6806）、司法技术类（6807）。,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,0001012,01,人民检察院,海南省人民检察院,保亭黎族苗族自治县人民检察院,检察官助理,研究生：法学（0301）。本科：法学类（0301）。,本科及以上,1,1,,"最低服务年限5年（含试用期）、
具有法律资格证书A证或C证。",,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,0001012,02,人民检察院,海南省人民检察院,保亭黎族苗族自治县人民检察院,司法行政人员,研究生：中国语言文学（0501）、新闻传播学（0503）、理论经济学（0201）、应用经济学（0202）、会计（1253）。本科：中国语言文学类（0501）、新闻传播学类（0503）、经济学类（0201）、会计学（120203K）、财务管理（120204）、财务会计教育（120213T）。,本科及以上,1,1,,最低服务年限5年,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,0002084,01,公安厅,海南省公安厅,保亭县公安局,执法勤务二级警长以及下1,不限,本科及以上,6,6,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,0002084,02,公安厅,海南省公安厅,保亭县公安局,执法勤务二级警长及以下2,不限,本科及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,0002084,03,公安厅,海南省公安厅,保亭县公安局,执法勤务二级警长及以下3,不限,本科及以上,2,2,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,0002084,04,公安厅,海南省公安厅,保亭县公安局,新政派出所执法勤务二级警长及以下,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,0002084,05,公安厅,海南省公安厅,保亭县公安局,警务技术二级主管及以下,研究生：临床医学（1002）。本科：法医学类（1009）、临床医学（100201K）。,本科及以上,1,1,,最低服务年限为5年（含试用期）【备注】该职位体检时视力按矫正视力执行，即“单侧矫正视力低于5.0，不合格”。,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2601063,01,党委组织部,中共保亭黎族苗族自治县委组织部,中共保亭黎族苗族自治县委办公室,科员,不限,本科及以上,1,1,,中共党员（含中共预备党员）；最低服务年限5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2601064,01,党委组织部,中共保亭黎族苗族自治县委组织部,中共保亭黎族苗族自治县纪律检查委员会,监督执纪岗科员1,研究生：法学（0301）。本科：法学类（0301）。,本科及以上,1,1,,中共党员（含中共预备党员）；最低服务年限5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2601064,02,党委组织部,中共保亭黎族苗族自治县委组织部,中共保亭黎族苗族自治县纪律检查委员会,监督执纪岗科员2,研究生：法学（0301）。本科：法学类（0301）。,本科及以上,2,2,,中共党员（含中共预备党员）；最低服务年限5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2601065,01,党委组织部,中共保亭黎族苗族自治县委组织部,中共保亭黎族苗族自治县委老干部局,文秘综合岗科员,不限,本科及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2601066,01,党委组织部,中共保亭黎族苗族自治县委组织部,中共保亭黎族苗族自治县委统战部,办公室科员,研究生：文学（0501）。本科：中国语言文学类（0501）。,本科及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2601067,01,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县科学技术协会,办公室科员,不限,本科及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2602186,01,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县人民政府办公室,科员,研究生：法学（0301）、政治学（0302）、马克思主义理论（0305）、中国语言文学（0501）、新闻传播学（0503）。本科：法学类（0301）、政治学类（0302）、马克思主义理论类（0305）、中国语言文学类（0501）、新闻传播学类（0503）。,本科及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2602187,01,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县卫生和计划生育委员会,办公室科员,研究生：中国语言文学（0501）。本科：秘书学（050107T）行政管理（120402）、汉语言文学（050101 ）    。,本科及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2602187,02,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县卫生和计划生育委员会,疾病预防控制组科员,研究生：临床医学（1002）、公共卫生与预防医学（1004）。本科：临床医学（100201K）、预防医学（100401K)、基础医学（100101K）     。,本科及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2602188,01,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县发展和改革局,固定资产投资管理岗科员,研究生：管理科学与工程（1201）。本科：工程管理(120103)、工程造价(120105）、经济学(020101)、国民经济管理(020103T）。,本科及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2602189,01,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县住房和城乡建设局,城建管理岗科员,研究生：建筑学（0813）土木工程（0814）电气工程（0808）。本科：土木类（0810）、建筑类（0828）、电气类（0806）。,本科及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2602190,01,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县三道镇人民政府,科员,"研究生：新闻传播学（0503）。本科：新闻传播学类（0503）。专科：新闻出版类（6601）、
传播与策划（660214）。",大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2602190,02,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县三道镇人民政府,专武干部科员,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2602191,01,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县保城镇人民政府,科员,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2602192,01,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县加茂镇人民政府,科员,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,保亭黎族苗族自治县,,保亭黎族苗族自治县,,2602193,01,党委组织部,中共保亭黎族苗族自治县委组织部,保亭黎族苗族自治县南林乡人民政府,专武干部科员,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0001011,01,人民检察院,海南省人民检察院,昌江黎族自治县人民检察院,检察官助理,不限,本科及以上,1,1,,"最低服务年限5年（含试用期）、
具有法律资格证书C证及以上。【备注】驻监所。",,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0001011,02,人民检察院,海南省人民检察院,昌江黎族自治县人民检察院,检察官助理,不限,本科及以上,1,1,,"最低服务年限5年（含试用期）、
具有法律资格证书C证及以上。",,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0001011,03,人民检察院,海南省人民检察院,昌江黎族自治县人民检察院,检察官助理,不限,本科及以上,1,1,,"最低服务年限5年（含试用期）、
具有法律资格证书C证及以上。",,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0002083,01,公安厅,海南省公安厅,昌江县公安局,警务技术二级主管及以下1,研究生：生物工程（0836）。本科：生物工程（083001）、生物医学工程（082601）、医学检验技术（101001）。专科：医学生物技术（620402）、医学检验技术（620401）、化工生物技术（570102）。,大专及以上,1,1,,该职位体检时视力按矫正视力执行，即“单侧矫正视力低于5.0，不合格”。,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0002083,02,公安厅,海南省公安厅,昌江县公安局,警务技术二级主管及以下2,研究生：生物工程（0836）。本科：生物工程（083001）、生物医学工程（082601）、医学检验技术（101001）。专科：医学生物技术（620402）、医学检验技术（620401）、化工生物技术（570102）。,大专及以上,1,1,,该职位体检时视力按矫正视力执行，即“单侧矫正视力低于5.0，不合格”。,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0002083,03,公安厅,海南省公安厅,昌江县公安局,警务技术二级主管及以下3,研究生：信息与通信工程（0810 ）。本科：电子信息类（0807）。专科：通信类（6103）。,大专及以上,2,2,,该职位体检时视力按矫正视力执行，即“单侧矫正视力低于5.0，不合格”。,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0002083,04,公安厅,海南省公安厅,昌江县公安局,警务技术二级主管及以下4,不限,大专及以上,1,1,,从事警犬训导工作。该职位体检时视力按矫正视力执行，即“单侧矫正视力低于5.0，不合格”。,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0002083,05,公安厅,海南省公安厅,昌江县公安局,执法勤务二级警长及以下1,研究生：心理学（0402）。本科：心理学类（0711）。,本科及以上,1,1,,,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0002083,06,公安厅,海南省公安厅,昌江县公安局,执法勤务二级警长及以下2,研究生：会计（1253）。本科：会计学（120203K）、财务管理（120204）、审计学（120207）。专科：财务会计类（6303）。,大专及以上,1,1,,该职位体检时视力按矫正视力执行，即“单侧矫正视力低于5.0，不合格”。,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0002083,07,公安厅,海南省公安厅,昌江县公安局,执法勤务二级警长及以下3,研究生：公安学（0306）、公安技术（0838）。本科：公安学类（0306）、公安技术类（0831）。专科：公安与司法大类（68）。,大专及以上,1,1,,,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0002083,08,公安厅,海南省公安厅,昌江县公安局,执法勤务二级警长及以下4,研究生：公安学（0306）、公安技术（0838）。本科：公安学类（0306）、公安技术类（0831）。专科：公安与司法大类（68）。,大专及以上,5,5,,,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,0002083,09,公安厅,海南省公安厅,昌江县公安局,七叉派出所、王下派出所执法勤务二级警长及以下,研究生：公安学（0306）、公安技术（0838）。本科：公安学类（0306）、公安技术类（0831）。专科：公安与司法大类（68）。,大专及以上,3,3,,最低服务年限为5年（含试用期）【备注】七叉派出所招2人、王下派出所招1人。根据考试综合成绩从高到低的顺序，由考生自主选择。,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2501056,01,党委组织部,中共昌江黎族自治县委组织部,中共昌江黎族自治县委巡察办公室,县委巡察机构科员1,"研究生：哲学（0101）、法学（0301）、中国语言文学（0501）
。本科：哲学类（0101）、法学类（0301)、中国语言文学类（0501）。",本科及以上,1,1,,中共党员；最低服务的年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2501056,02,党委组织部,中共昌江黎族自治县委组织部,中共昌江黎族自治县委巡察办公室,县委巡察机构科员2,研究生：哲学（0101）、法学（0301）、中国语言文学（0501）。本科：哲学类（0101）、法学类（0301）、中国语言文学类（0501）。,本科及以上,1,1,,中共党员；最低服务的年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2501056,03,党委组织部,中共昌江黎族自治县委组织部,中共昌江黎族自治县委巡察办公室,县委巡察机构科员3,研究生：法学（0301）、金融（0251）、审计（0257）、法律（0351）。本科：金融学类（0203）、经济与贸易类（0204）、法学类（0301）、工商管理类（1202）。,本科及以上,1,1,,中共党员；最低服务的年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2501056,04,党委组织部,中共昌江黎族自治县委组织部,中共昌江黎族自治县委巡察办公室,县委巡察机构科员4,研究生：法学（0301）、金融（0251）、审计（0257）、法律（0351）。本科：金融学类（0203）、经济与贸易类（0204）、法学类（0301）、工商管理类（1202）。,本科及以上,1,1,,中共党员；最低服务的年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2501057,01,党委组织部,中共昌江黎族自治县委组织部,中共昌江黎族自治县纪律检查委员会昌江黎族自治县监察,纪检监察室科员1,研究生：法学（0301）、金融（0251）、审计（0257）、法律（0351）。本科：金融学类（0203）、经济与贸易类（0204）、法学类（0301）、工商管理类（1202）。,本科及以上,1,1,,中共党员；最低服务的年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2501057,02,党委组织部,中共昌江黎族自治县委组织部,中共昌江黎族自治县纪律检查委员会昌江黎族自治县监察,纪检监察室科员2,研究生：法学（0301）、金融（0251）、审计（0257）、法律（0351）。本科：金融学类（0203）、经济与贸易类（0204）、法学类（0301）、工商管理类（1202）。,本科及以上,1,1,,中共党员；最低服务的年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2501057,03,党委组织部,中共昌江黎族自治县委组织部,中共昌江黎族自治县纪律检查委员会昌江黎族自治县监察,派驻机构科员1,研究生：法学（0301）、金融（0251）、审计（0257）、法律（0351）。本科：金融学类（0203）、经济与贸易类（0204）、法学类（0301）、工商管理类（1202）。,本科及以上,2,2,,中共党员；最低服务的年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2501057,04,党委组织部,中共昌江黎族自治县委组织部,中共昌江黎族自治县纪律检查委员会昌江黎族自治县监察,派驻机构科员2,研究生：法学（0301）、金融（0251）、审计（0257）、法律（0351）。本科：金融学类（0203）、经济与贸易类（0204）、法学类（0301）、工商管理类（1202）。,本科及以上,1,1,,中共党员；最低服务的年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502175,01,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县王下乡人民政府,武装部科员（专武干部）,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502176,01,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县十月田镇人民政府,党政综合办公室科员,专科：文秘类（6703）。,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502176,02,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县十月田镇人民政府,经济发展办公室科员,不限,大专及以上,2,2,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502176,03,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县十月田镇人民政府,社会发展办公室科员,不限,大专及以上,3,3,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502177,01,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县乌烈镇人民政府,党政综合办公室科员1,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502177,02,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县乌烈镇人民政府,党政综合办公室科员2,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502178,01,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县昌化镇人民政府,党政综合办公室科员1,本科：中国语言文学类（0501）。专科：文秘类（6703）。,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502178,02,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县昌化镇人民政府,党政综合办公室科员2,专科：文秘类（6703）。,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502178,03,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县昌化镇人民政府,经济发展办公室科员,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502178,04,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县昌化镇人民政府,社会事务办公室科员,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502178,05,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县昌化镇人民政府,武装部科员（专武干部）,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502179,01,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县海尾镇人民政府,经济发展办公室科员1,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502179,02,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县海尾镇人民政府,经济发展办公室科员2,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502179,03,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县海尾镇人民政府,社会事务办公室科员1,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502179,04,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县海尾镇人民政府,社会事务办公室科员2,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502179,05,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县海尾镇人民政府,党政综合办公室科员2,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,昌江黎族自治县,,昌江黎族自治县,,2502179,06,党委组织部,中共昌江黎族自治县委组织部,昌江黎族自治县海尾镇人民政府,党政综合办公室科员1,不限,大专及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,澄迈县,,澄迈县,,0002080,01,公安厅,海南省公安厅,澄迈县公安局,执法勤务二级警长及以下1,研究生：公安学（0306）。本科：公安学类（0306）、交通管理工程（083103TK）、安全防范工程（083104TK）、网络安全与执法（083108TK）。,本科及以上,4,4,,最低服务年限为5年（含试用期）,,,,
2019,海南,澄迈县,,澄迈县,,0002080,02,公安厅,海南省公安厅,澄迈县公安局,执法勤务二级警长及以下2,研究生：计算机科学与技术（0812）、软件工程（0835）、网络空间安全（0839）。本科：计算机类（0809）、网络安全与执法（083108TK）。,本科及以上,4,4,,最低服务年限为5年（含试用期）【备注】该职位体检时视力按矫正视力执行，即“单侧矫正视力低于5.0，不合格”。,,,,
2019,海南,澄迈县,,澄迈县,,0002080,03,公安厅,海南省公安厅,澄迈县公安局,执法勤务二级警长及以下3,研究生：法学（0301)。本科：法学类（0301)。,本科及以上,1,1,,最低服务年限为5年（含试用期）,,,,
2019,海南,澄迈县,,澄迈县,,2001052,01,党委组织部,中共澄迈县委组织部,中共澄迈县委组织部,科员1,"研究生：公共管理（1204）
计算机科学与技术（0812）。本科：公共管理类（1204）
计算机类（0809）。",本科及以上,1,1,,"1.最低服务年限为5年（含试用期）；
2.中共党员。",,,,
2019,海南,澄迈县,,澄迈县,,2001052,02,党委组织部,中共澄迈县委组织部,中共澄迈县委组织部,科员2,不限,本科及以上,1,1,,"1.最低服务年限为5年（含试用期）；
2.中共党员。",,,,
